%826A Stockholm          Sweden              1889 59195N 018049E 0000 3 00000R MM
%Threshold-value: 205.112847
%Year, month, day, surgeheight
1952 	12 	14 	209.34375
1953 	2 	1 	213.65451388889
1953 	2 	4 	393.22048611111
1954 	1 	3 	398.53645833333
1954 	1 	21 	416.36979166667
1954 	11 	15 	261.77777777778
1954 	12 	24 	234.32118055555
1954 	12 	28 	279.72222222222
1956 	1 	21 	301.70138888889
1956 	3 	9 	209.38888888889
1956 	10 	26 	216.22569444444
1956 	12 	22 	220.97569444444
1957 	1 	12 	216.31770833333
1957 	11 	28 	238.24305555556
1957 	12 	8 	272.78645833333
1957 	12 	31 	238.45833333333
1958 	1 	6 	205.21875
1958 	7 	18 	206.30555555556
1959 	4 	11 	410.56423611111
1960 	1 	11 	254.14409722222
1960 	10 	18 	206.55208333333
1960 	12 	8 	378.62673611111
1961 	3 	30 	262.90451388889
1961 	11 	4 	263.60243055556
1961 	12 	4 	207.80208333333
1961 	12 	7 	276.91666666667
1961 	12 	10 	247.10590277778
1962 	1 	23 	289.00694444445
1962 	2 	12 	247.33854166666
1962 	2 	16 	338.71875
1962 	2 	20 	267.98611111111
1962 	12 	12 	262.5
1962 	12 	16 	283.265625
1963 	1 	14 	280.23263888889
1963 	10 	14 	235.140625
1963 	11 	22 	267.59548611111
1963 	11 	26 	226.76736111111
1964 	2 	11 	265.015625
1965 	2 	15 	246.12673611111
1965 	11 	4 	329.31770833333
1965 	12 	6 	233.66493055555
1965 	12 	11 	279.29166666667
1966 	1 	2 	307.0625
1966 	3 	28 	220.54166666667
1967 	10 	17 	349.79861111111
1967 	12 	7 	229.97048611112
1968 	2 	3 	209.26215277778
1968 	11 	1 	285.42013888889
1969 	3 	9 	242.43402777778
1969 	4 	20 	243.84548611111
1969 	8 	27 	251.69270833333
1969 	10 	2 	246.890625
1970 	11 	9 	245.61805555555
1971 	2 	26 	242.10069444445
1971 	7 	17 	216.01041666667
1971 	11 	6 	228.74826388889
1971 	12 	28 	296.05034722222
1974 	11 	1 	236.19444444445
1975 	10 	8 	234.1875
1976 	10 	13 	360.828125
1976 	12 	1 	225.51909722222
1976 	12 	4 	231.421875
1977 	9 	16 	245.08159722222
1977 	11 	15 	288.49652777777
1977 	11 	25 	222.92361111111
1978 	9 	1 	208.77430555556
1978 	11 	20 	207.22569444445
1979 	10 	21 	217.23263888889
1979 	12 	7 	220.81076388889
1980 	4 	19 	220.28993055556
1980 	11 	19 	210.51041666666
1980 	12 	15 	217.43402777778
1981 	11 	24 	273.41666666667
1983 	1 	18 	310.90277777778
1983 	2 	1 	403.15104166667
1983 	2 	6 	246.59201388889
1983 	12 	9 	238.69965277778
1984 	1 	4 	210.58506944444
1984 	1 	8 	264.31944444444
1984 	1 	18 	295.33506944444
1985 	9 	6 	211.16493055555
1985 	11 	12 	330.78645833333
1986 	1 	27 	230.37152777778
1986 	12 	29 	220.27256944445
1988 	1 	7 	269.30902777778
1988 	11 	1 	238.265625
1988 	11 	29 	281.4375
1989 	3 	25 	227.52430555556
1990 	1 	26 	356.38020833333
1991 	1 	11 	211.20833333333
1991 	2 	26 	221.31076388889
1991 	11 	18 	209.46527777778
1993 	1 	24 	384.21006944444
1993 	1 	28 	235.578125
1993 	3 	26 	237.17708333333
1993 	10 	21 	217.34027777778
1993 	12 	26 	247.74479166667
1994 	1 	28 	247.50347222223
1994 	1 	31 	325.72395833334
1995 	1 	2 	272.64409722222
1995 	3 	27 	211.04513888889
1995 	9 	30 	265.14756944444
1995 	11 	17 	286.93576388889
1996 	11 	9 	209.03645833334
1998 	3 	6 	230.07986111111
1998 	8 	28 	231.546875
1998 	11 	1 	248.86631944445
1999 	4 	18 	214.11284722223
1999 	10 	15 	214.796875
1999 	12 	4 	335.86631944445
1999 	12 	7 	239.84375
1999 	12 	12 	305.77604166667
2001 	2 	22 	226.35763888889
2001 	9 	13 	223.72395833333
2001 	11 	8 	227.35416666667
2001 	12 	21 	232.13888888889
2001 	12 	28 	252.54340277778
2002 	11 	1 	256.66840277778
2003 	1 	20 	212.96180555555
2003 	8 	27 	208.89583333333
2003 	10 	13 	236.83767361111
2003 	11 	23 	208.31145833333
2003 	12 	21 	309.87083333333
2003 	12 	29 	242.38663194444
2004 	1 	19 	223.38576388889
2004 	11 	18 	284.82447916667
2004 	11 	23 	245.59982638889
2005 	1 	13 	211.88923611111
2005 	2 	13 	242.52256944444
2005 	12 	26 	278.12291666667
2005 	12 	29 	219.53038194445
2007 	1 	21 	320.7640625
2007 	2 	5 	213.00225694445
2007 	3 	19 	326.9734375
2007 	11 	13 	302.73506944445
2007 	12 	8 	251.12552083333
